"TITLE","ARTICLE LINK","PUBLISHED DATE (GMT)","AUTHOR","PUBLISHER","COUNTRY","CATEGORY","LANGUAGE","DESCRIPTION","IMAGE URL","VIDEO URL"
"""辦公室八卦學：閉嘴是最高的藝術！避不掉時3招明哲保身""","https://www.businessweekly.com.tw/careers/blog/3013122?utm_source=RSS_Web&utm_medium=web&utm_content=bw&utm_campaign=content","2023-08-24 08:04:40","","商業周刊","Taiwan","Business","Chinese","你是不是曾經一不小心闖入某間會議室，發現同事正在交頭接耳、眼神閃爍，尷尬的不知該說什麼，退出時還忘記關上門呢？或者，在茶水間被長舌鬼堵到，最常聽見的一句索命語就是：「我告訴你，你不要告訴別人，你若告訴別人，我就不告訴你」呢？可惜這些職場鬼故事不是發生在異度空間，而是貨真價實的發生在你我的工作領域，真......詳全文","",""
"""打擊金融網路犯罪 幣安加強與執法機關合作""","https://ec.ltn.com.tw/article/breakingnews/4406360","2023-08-24 07:58:11","","Ltn","Taiwan","Business","Chinese","全球加密貨幣交易所龍頭幣安今日表示，已與新北地檢署合作舉辦虛擬資產最新犯罪趨勢及應對的工作坊。幣安表示，這是幣安持續在全球打擊金融網路犯罪承諾的一部分，未來也期待在台灣各...…","",""
"""前7月房屋稅870億創新高 非自住69萬件3年首度成長""","https://ec.ltn.com.tw/article/breakingnews/4406359","2023-08-24 07:53:52","","Ltn","Taiwan","Business","Chinese","財政部表示，由於應稅房屋逐年增加，加上部分縣市調升稅基及改採差別稅率，今年1至7月房屋稅收870億元、年增4.6%，刷新歷年新高；其中，住家用占8成7最高，營業用不及1成...…","",""
"""jpp-KY 上半年每股獲利5.28元 大賺半個股本""","https://ec.ltn.com.tw/article/breakingnews/4406346","2023-08-24 07:50:35","","Ltn","Taiwan","Business","Chinese","jpp-KY 經寶精密今日通過半年報，受惠航太高毛利產品帶動及稼動率大幅提升，上半年毛利率高達到41.22%，稅後盈餘2.53億元，每股盈餘5.28元，超過去年同期2.3...…","",""
"""北門案場違法掩埋爐渣？雲豹怒斥:不實指控、涉造謠一定提告""","https://ec.ltn.com.tw/article/breakingnews/4406345","2023-08-24 07:50:22","","Ltn","Taiwan","Business","Chinese","針對民意代表指稱雲豹能源（6869）北門案場違法掩埋爐渣，雲豹能源發表嚴正聲明，澄清台南市府環保局裁罰對象與雲豹北門案場無關，一切都是不實指控，若涉造謠一定提告。 雲...…","",""
"""飓风'富兰克林'袭击多米尼加共和国和海地，造成至少一人死亡""","https://www.wam.ae/zh-CN/details/1395303189166","2023-08-24 07:42:36","方海山/ Katia El Hayek","Wam","United Arab Emirates","World","Chinese","","",""
"""尼泊尔发生交通事故，7人遇难，其中有6人是印度朝圣者""","https://www.wam.ae/zh-CN/details/1395303189173","2023-08-24 07:42:36","方海山/ Katia El Hayek","Wam","United Arab Emirates","World","Chinese","","",""
"""哈伊马角酋长出席南非第十五届金砖国家峰会招待会""","https://www.wam.ae/zh-CN/details/1395303189164","2023-08-24 07:42:36","方海山/ Katia El Hayek","Wam","United Arab Emirates","World","Chinese","","",""
"""新北市新店區增1例登革熱！ 47歲女有台南活動史""","https://www.ettoday.net/news/20230824/2567902.htm?from=rss","2023-08-24 07:38:00","","Ettoday","Taiwan","Health","Chinese","新北市新店區再新增1例本土登革熱病例，個案為47歲女性。8月12日至15日有台南市活動史，8月19日出現發燒、頭痛、肌肉痛、關節痛等症狀，當日就醫後通報採檢，23日經疾管署綜合研判為登革熱確診，目前已康復。 《詳全文...》","https://cdn2.ettoday.net/images/7193/c7193298.jpg",""
"""零件「鑽孔不當」 波音737 Max恐延遲交貨""","https://ec.ltn.com.tw/article/breakingnews/4406201","2023-08-24 07:33:35","","Ltn","Taiwan","Business","Chinese","〔財經頻道／綜合報導〕外媒報導，美國波音公司（Boeing）最近發現其供應商在737 Max的1款零件上「鑽孔不當」，該缺陷恐將拖累737 Max的交付目標。 綜合媒體報導，波音上月進行工廠...…","",""
"""奥克兰CBD突发气体泄漏！部分道路被封""","http://www.chineseherald.co.nz/news/new-zealand/downtown-gas-leak/","2023-08-24 07:29:44","","新西兰中文先驱网","New Zealand","Top","Chinese","新西兰中文先驱网 Renee 综合据英文《先驱报》报道，奥克兰市中心突发燃气泄漏事件，应急部门已发布警报提醒人们撤离。下午5点54分，应急管理部门向该地区发送了手机警报，告诉人们关闭所有门窗。“在奥克兰CBD的Customs Street East和Gore Street的交汇处发生了燃气泄漏。请关闭所有门窗。如果你有任何疑问，请致电消防紧急中心。或者撤离附近地区，听从当局的指示。请远离该地区，以便紧急服务车辆进入。”图片来源: 1 News部分路段拉起了警戒线，奥克兰交通局已在推特上发布提醒。奥克兰交通局推特截图一名在现场的英文《先驱报》记者说，现场煤气味很浓。奥克兰交通局已经让终点站在Britomart的公交车绕道而行。警方发言人说，“Queen St和Customs St的拐角处疑似发生天然气泄漏”。消防和紧急服务人员已抵达现场，与此同时，警方正在进行交通管理。图片来源：NZ Herald / Raphael Franks通勤者被告知要做好延误的准备，并听从紧急服务人员或交通工作人员的指示。注：本文为新西兰中文先驱网编译/原创，欢迎转发分享；但严禁复制等未经授权的非法使用。违反上述声明者，本网将追究其相关法律责任。使用授权请联系news@chnet.co.nz。chineseherald.co.nz All Rights Reserved 版权所有","http://www.chineseherald.co.nz/assets/Uploads/News/blog-86819/20230824183855.png?media_subtype_id=16|caption=奥克兰CBD突发气体泄漏！部分道路被封",""
"""继ASB和ANZ后，本周第三家银行宣布上调房贷利率！""","http://www.chineseherald.co.nz/news/property/westpac-follows/","2023-08-24 07:29:44","","新西兰中文先驱网","New Zealand","Top","Chinese","新西兰中文先驱网 Renee 综合据英文《先驱报》报道，西太平洋银行(Westpac)宣布上调抵押贷款和定期存款利率，这是本周第三家这样做的主流银行。本周早前，ANZ和ASB均上调了部分抵押贷款的利率。Westpac表示，周五（8月25日）起，其一年期标准固定房贷利率将上调6个基点，至7.85%。2年、3年和4年期固定房贷利率将上升20个基点。其5年期固定利率也将上调26个基点，至6.85%。Westpac一位发言人表示，这些变化反映了向客户提供贷款的融资成本持续波动。该行还上调了一系列定期存款利率。2年期定期存款利率上调60个基点，至6%。18个月和3年期存款利率分别上调30个基点，至5.80%和5.50%。储备银行行长Adrian Orr本周早些时候指出，银行一直在应对批发融资成本上升。本周早前，ANZ上调了其两年或两年以上的抵押贷款利率，其中大多数都上调了20个基点。与此同时，ASB宣布将两年期利率上调10个基点，6个月、3年、4年和5年期利率上调20个基点。ASB的两年期利率目前为6.89%，低于ANZ6.99%的特惠两年期利率和7.59%的标准利率。与此同时，ASB的三年期利率为6.69%——与ANZ的特惠利率相当，但低于其7.29%的标准利率。相关阅读：每一代人都躲不过去的痛苦：高利率的承受极限是多大？又双叒叕涨！今天，ANZ银行表示，房贷利率还要再涨！吃相太难看了，银行业是准备撕掉最后一层遮羞布一切向钱看了吗？最新报告揭示，房贷还款吞噬了新西兰人一半的家庭收入专家观点：选择浮动利率还是固定利率？应该锁定多久？一项核心数据飙升，新西兰各大银行上调2024年房价预期“2025年前不会降息”：新西兰的经济还在走钢丝！加息的步伐终于暂停， 但艰难远没有结束……为何OCR没有涨，新西兰银行还是选择上调了房贷利率？注：本文为新西兰中文先驱网编译/原创，欢迎转发分享；但严禁复制等未经授权的非法使用。违反上述声明者，本网将追究其相关法律责任。使用授权请联系news@chnet.co.nz。chineseherald.co.nz All Rights Reserved 版权所有","http://www.chineseherald.co.nz/assets/Uploads/News/blog-0/GettyImages-1228678839_FillWzYyMCwzMTBd-v2.jpg?media_subtype_id=16|caption=继ASB和ANZ后，本周第三家银行宣布上调房贷利率！",""
"""日經 :美國再延豁免期 台韓晶片續賣中國""","https://ec.ltn.com.tw/article/breakingnews/4406165","2023-08-24 07:29:34","","Ltn","Taiwan","Business","Chinese","〔財經頻道／綜合報導〕去年10月，美國針對向中國出口先進半導體和晶片設備製造商實施全面性的出口管制，還禁止「美國人」在沒有許可證的情況下，幫助中國開發或生產晶片。不過，隨著美國商務部長雷蒙多（G...…","",""
